id,sx,sy,tx,ty,dup,data,dir,region
767,988,0,55,1,0,0,0,1
768,253,0,14,1,0,3212,0,1
769,378,0,21,1,0,0,0,1
770,502,0,28,1,0,0,0,1
771,820,0,46,1,0,0,0,1
772,18,0,1,1,0,0,0,1
773,215,0,12,1,0,0,0,1
774,53,1,52,2,0,1634,1,1
775,52,1,52,2,0,0,1,1
776,51,1,52,2,0,0,1,1
777,50,1,52,2,0,0,1,1
778,49,1,52,2,0,1620,1,1
779,48,1,52,2,0,0,1,1
780,47,1,52,2,0,1620,1,1
781,46,1,52,2,0,0,1,1
782,45,1,52,2,0,0,1,1
783,44,1,52,2,0,0,1,1
784,43,1,52,2,0,0,1,1
785,42,1,52,2,0,0,1,1
786,41,1,52,2,0,1620,1,1
787,40,1,52,2,0,0,1,1
788,39,1,52,2,0,1634,1,1
789,38,1,52,2,0,0,1,1
790,37,1,52,2,0,0,1,1
791,36,1,52,2,0,0,1,1
792,52,2,20,3,0,0,0,1
793,52,2,25,3,0,0,0,1
794,52,2,24,3,0,0,0,1
795,52,2,27,3,0,0,0,1
796,52,2,22,3,0,0,0,1
797,52,2,35,3,0,0,0,1
798,52,2,26,3,0,14,0,1
799,52,2,19,3,0,0,0,1
800,52,2,30,3,0,28,0,1
801,52,2,33,3,0,0,0,1
802,52,2,34,3,0,14,0,1
803,52,2,23,3,0,0,0,1
804,52,2,32,3,0,0,0,1
805,52,2,31,3,0,0,0,1
806,52,2,18,3,0,0,0,1
807,52,2,21,3,0,14,0,1
808,52,2,28,3,0,0,0,1
809,52,2,29,3,0,0,0,1
810,775,0,43,1,0,0,0,1
811,555,0,31,1,0,1662,0,1
812,303,0,17,1,0,0,0,1
813,874,0,49,1,0,112,0,1
814,196,0,11,1,0,0,0,1
815,574,0,32,1,0,0,0,1
816,53,1,38,2,0,0,1,1
817,52,1,38,2,0,0,1,1
818,51,1,38,2,0,1620,1,1
819,50,1,38,2,0,0,1,1
820,49,1,38,2,0,1606,1,1
821,48,1,38,2,0,0,1,1
822,47,1,38,2,0,1620,1,1
823,46,1,38,2,0,0,1,1
824,45,1,38,2,0,0,1,1
825,44,1,38,2,0,0,1,1
826,43,1,38,2,0,0,1,1
827,42,1,38,2,0,0,1,1
828,41,1,38,2,0,1620,1,1
829,40,1,38,2,0,0,1,1
830,39,1,38,2,0,1620,1,1
831,38,1,38,2,0,0,1,1
832,37,1,38,2,0,0,1,1
833,36,1,38,2,0,0,1,1
834,38,2,6,3,0,42,0,1
835,38,2,7,3,0,0,0,1
836,38,2,14,3,0,0,0,1
837,38,2,17,3,0,28,0,1
838,38,2,4,3,0,0,0,1
839,38,2,3,3,0,0,0,1
840,38,2,12,3,0,14,0,1
841,38,2,1,3,0,0,0,1
842,38,2,2,3,0,14,0,1
843,38,2,5,3,0,0,0,1
844,38,2,16,3,0,14,0,1
845,38,2,9,3,0,14,0,1
846,38,2,0,3,0,42,0,1
847,38,2,13,3,0,0,0,1
848,38,2,8,3,0,14,0,1
849,38,2,11,3,0,0,0,1
850,38,2,10,3,0,0,0,1
851,38,2,15,3,0,0,0,1
852,696,0,39,1,0,0,0,1
853,887,0,49,1,0,0,0,1
854,157,0,8,1,0,0,0,1
855,514,0,29,1,0,0,0,1
856,513,0,28,1,0,0,0,1
857,964,0,54,1,0,0,0,1
858,1152,0,64,1,0,0,0,1
859,146,0,8,1,0,0,0,1
860,321,0,18,1,0,0,0,1
861,515,0,29,1,0,0,0,1
862,200,0,11,1,0,0,0,1
863,734,0,41,1,0,112,0,1
864,588,0,33,1,0,1662,0,1
865,1248,0,70,1,0,0,0,1
866,248,0,14,1,0,1662,1,1
867,249,0,14,1,0,1662,1,1
868,250,0,14,1,0,1662,1,1
869,251,0,14,1,0,1662,1,1
870,252,0,14,1,0,1662,1,1
871,253,0,14,1,0,1662,1,1
872,254,0,14,1,0,0,1,1
873,255,0,14,1,0,0,1,1
874,256,0,14,1,0,1662,1,1
875,257,0,14,1,0,0,1,1
876,258,0,14,1,0,0,1,1
877,259,0,14,1,0,0,1,1
878,260,0,14,1,0,1662,1,1
879,261,0,14,1,0,1662,1,1
880,262,0,14,1,0,1662,1,1
881,263,0,14,1,0,1662,1,1
882,264,0,14,1,0,1662,1,1
883,265,0,14,1,0,1662,1,1
884,14,1,0,2,0,42,0,1
885,14,1,1,2,0,1634,0,1
886,14,1,2,2,0,4706,0,1
887,14,1,3,2,0,1620,0,1
888,14,1,4,2,0,1578,0,1
889,14,1,5,2,0,42,0,1
890,14,1,6,2,0,1592,0,1
891,14,1,7,2,0,28,0,1
892,14,1,8,2,0,6270,0,1
893,14,1,9,2,0,1578,0,1
894,14,1,10,2,0,3142,0,1
895,14,1,11,2,0,3128,0,1
896,14,1,12,2,0,4706,0,1
897,14,1,13,2,0,42,0,1
898,14,1,14,2,0,1606,0,1
899,14,1,15,2,0,1592,0,1
900,14,1,16,2,0,3198,0,1
901,14,1,17,2,0,3142,0,1
902,708,0,40,1,0,0,1,1
903,709,0,40,1,0,0,1,1
904,710,0,40,1,0,0,1,1
905,711,0,40,1,0,0,1,1
906,712,0,40,1,0,0,1,1
907,713,0,40,1,0,0,1,1
908,714,0,40,1,0,0,1,1
909,715,0,40,1,0,0,1,1
910,716,0,40,1,0,0,1,1
911,717,0,40,1,0,0,1,1
912,718,0,40,1,0,0,1,1
913,719,0,40,1,0,0,1,1
914,720,0,40,1,0,0,1,1
915,721,0,40,1,0,0,1,1
916,722,0,40,1,0,0,1,1
917,723,0,40,1,0,0,1,1
918,724,0,40,1,0,0,1,1
919,725,0,40,1,0,0,1,1
920,40,1,37,2,0,0,0,1
921,40,1,38,2,0,0,0,1
922,40,1,39,2,0,0,0,1
923,40,1,40,2,0,0,0,1
924,40,1,41,2,0,0,0,1
925,40,1,42,2,0,0,0,1
926,40,1,43,2,0,0,0,1
927,40,1,44,2,0,0,0,1
928,40,1,36,2,0,0,0,1
929,40,1,45,2,0,0,0,1
930,40,1,46,2,0,0,0,1
931,40,1,47,2,0,0,0,1
932,40,1,48,2,0,0,0,1
933,40,1,49,2,0,0,0,1
934,40,1,50,2,0,0,0,1
935,40,1,51,2,0,0,0,1
936,40,1,52,2,0,0,0,1
937,40,1,53,2,0,0,0,1
938,400,0,22,1,0,0,0,1
939,388,0,22,1,0,0,1,1
940,389,0,22,1,0,0,1,1
941,390,0,22,1,0,1662,1,1
942,391,0,22,1,0,0,1,1
943,392,0,22,1,0,1662,1,1
944,393,0,22,1,0,1662,1,1
945,394,0,22,1,0,0,1,1
946,395,0,22,1,0,0,1,1
947,396,0,22,1,0,0,1,1
948,397,0,22,1,0,1662,1,1
949,398,0,22,1,0,0,1,1
950,399,0,22,1,0,0,1,1
951,400,0,22,1,0,0,1,1
952,401,0,22,1,0,0,1,1
953,402,0,22,1,0,0,1,1
954,403,0,22,1,0,0,1,1
955,404,0,22,1,0,1662,1,1
956,405,0,22,1,0,1662,1,1
957,22,1,18,2,0,28,0,1
958,22,1,19,2,0,14,0,1
959,22,1,20,2,0,28,0,1
960,22,1,21,2,0,0,0,1
961,22,1,22,2,0,56,0,1
962,22,1,23,2,0,42,0,1
963,22,1,24,2,0,0,0,1
964,22,1,25,2,0,0,0,1
965,22,1,26,2,0,70,0,1
966,22,1,27,2,0,56,0,1
967,22,1,28,2,0,28,0,1
968,22,1,29,2,0,14,0,1
969,22,1,30,2,0,42,0,1
970,22,1,31,2,0,42,0,1
971,22,1,32,2,0,28,0,1
972,22,1,33,2,0,14,0,1
973,22,1,34,2,0,28,0,1
974,22,1,35,2,0,42,0,1
975,924,0,52,1,0,1662,1,1
976,925,0,52,1,0,1662,1,1
977,926,0,52,1,0,1662,1,1
978,927,0,52,1,0,1662,1,1
979,928,0,52,1,0,0,1,1
980,929,0,52,1,0,0,1,1
981,930,0,52,1,0,0,1,1
982,931,0,52,1,0,0,1,1
983,932,0,52,1,0,0,1,1
984,933,0,52,1,0,0,1,1
985,934,0,52,1,0,0,1,1
986,935,0,52,1,0,0,1,1
987,936,0,52,1,0,0,1,1
988,937,0,52,1,0,0,1,1
989,938,0,52,1,0,0,1,1
990,939,0,52,1,0,0,1,1
991,940,0,52,1,0,0,1,1
992,941,0,52,1,0,0,1,1
993,52,1,37,2,0,0,0,1
994,52,1,38,2,0,56,0,1
995,52,1,39,2,0,14,0,1
996,52,1,40,2,0,14,0,1
997,52,1,41,2,0,28,0,1
998,52,1,42,2,0,14,0,1
999,52,1,43,2,0,0,0,1
1000,52,1,44,2,0,0,0,1
1001,52,1,36,2,0,14,0,1
1002,52,1,45,2,0,14,0,1
1003,52,1,46,2,0,28,0,1
1004,52,1,47,2,0,0,0,1
1005,52,1,48,2,0,42,0,1
1006,52,1,49,2,0,28,0,1
1007,52,1,50,2,0,14,0,1
1008,52,1,51,2,0,14,0,1
1009,52,1,52,2,0,42,0,1
1010,52,1,53,2,0,14,0,1
1011,640,0,36,1,0,0,1,1
1012,641,0,36,1,0,0,1,1
1013,642,0,36,1,0,0,1,1
1014,643,0,36,1,0,0,1,1
1015,644,0,36,1,0,0,1,1
1016,645,0,36,1,0,0,1,1
1017,646,0,36,1,0,0,1,1
1018,647,0,36,1,0,0,1,1
1019,648,0,36,1,0,0,1,1
1020,649,0,36,1,0,0,1,1
1021,650,0,36,1,0,0,1,1
1022,651,0,36,1,0,0,1,1
1023,652,0,36,1,0,0,1,1
1024,653,0,36,1,0,0,1,1
1025,654,0,36,1,0,0,1,1
1026,655,0,36,1,0,0,1,1
1027,36,1,37,2,0,0,0,1
1028,36,1,38,2,0,0,0,1
1029,36,1,39,2,0,0,0,1
1030,36,1,40,2,0,0,0,1
1031,36,1,41,2,0,0,0,1
1032,36,1,42,2,0,0,0,1
1033,36,1,43,2,0,0,0,1
1034,36,1,44,2,0,0,0,1
1035,36,1,36,2,0,0,0,1
1036,36,1,45,2,0,0,0,1
1037,36,1,46,2,0,0,0,1
1038,36,1,47,2,0,0,0,1
1039,36,1,48,2,0,0,0,1
1040,36,1,49,2,0,0,0,1
1041,36,1,50,2,0,0,0,1
1042,36,1,51,2,0,0,0,1
1043,36,1,52,2,0,0,0,1
1044,36,1,53,2,0,0,0,1
1045,888,0,50,1,0,0,1,1
1046,889,0,50,1,0,0,1,1
1047,890,0,50,1,0,0,1,1
1048,891,0,50,1,0,0,1,1
1049,892,0,50,1,0,0,1,1
1050,893,0,50,1,0,0,1,1
1051,894,0,50,1,0,0,1,1
1052,895,0,50,1,0,0,1,1
1053,896,0,50,1,0,0,1,1
1054,897,0,50,1,0,0,1,1
1055,898,0,50,1,0,0,1,1
1056,899,0,50,1,0,0,1,1
1057,900,0,50,1,0,0,1,1
1058,901,0,50,1,0,0,1,1
1059,902,0,50,1,0,0,1,1
1060,903,0,50,1,0,0,1,1
1061,904,0,50,1,0,0,1,1
1062,905,0,50,1,0,0,1,1
1063,50,1,37,2,0,0,0,1
1064,50,1,38,2,0,0,0,1
1065,50,1,39,2,0,0,0,1
1066,50,1,40,2,0,0,0,1
1067,50,1,41,2,0,0,0,1
1068,50,1,42,2,0,0,0,1
1069,50,1,43,2,0,0,0,1
1070,50,1,44,2,0,0,0,1
1071,50,1,36,2,0,0,0,1
1072,50,1,45,2,0,0,0,1
1073,50,1,46,2,0,0,0,1
1074,50,1,47,2,0,0,0,1
1075,50,1,48,2,0,0,0,1
1076,50,1,49,2,0,0,0,1
1077,50,1,50,2,0,0,0,1
1078,50,1,51,2,0,0,0,1
1079,50,1,52,2,0,0,0,1
1080,50,1,53,2,0,0,0,1
1081,798,0,45,1,0,1662,1,1
1082,799,0,45,1,0,1662,1,1
1083,800,0,45,1,0,1662,1,1
1084,801,0,45,1,0,1662,1,1
1085,802,0,45,1,0,1662,1,1
1086,803,0,45,1,0,0,1,1
1087,804,0,45,1,0,0,1,1
1088,805,0,45,1,0,0,1,1
1089,806,0,45,1,0,0,1,1
1090,807,0,45,1,0,0,1,1
1091,808,0,45,1,0,0,1,1
1092,809,0,45,1,0,0,1,1
1093,810,0,45,1,0,0,1,1
1094,811,0,45,1,0,1662,1,1
1095,812,0,45,1,0,0,1,1
1096,813,0,45,1,0,0,1,1
1097,814,0,45,1,0,0,1,1
1098,815,0,45,1,0,0,1,1
1099,45,1,37,2,0,14,0,1
1100,45,1,38,2,0,28,0,1
1101,45,1,39,2,0,28,0,1
1102,45,1,40,2,0,28,0,1
1103,45,1,41,2,0,14,0,1
1104,45,1,42,2,0,0,0,1
1105,45,1,43,2,0,0,0,1
1106,45,1,44,2,0,28,0,1
1107,45,1,36,2,0,42,0,1
1108,45,1,45,2,0,42,0,1
1109,45,1,46,2,0,0,0,1
1110,45,1,47,2,0,70,0,1
1111,45,1,48,2,0,14,0,1
1112,45,1,49,2,0,70,0,1
1113,45,1,50,2,0,14,0,1
1114,45,1,51,2,0,0,0,1
1115,45,1,52,2,0,28,0,1
1116,45,1,53,2,0,56,0,1
1117,862,0,48,1,0,0,0,1
1118,750,0,42,1,0,0,0,1
1119,654,0,36,1,0,0,0,1
1120,873,0,49,1,0,112,0,1
1121,242,0,13,1,0,0,0,1
1122,1267,0,71,1,0,0,0,1
1123,780,0,44,1,0,0,0,1
1124,477,0,26,1,0,0,0,1
1125,129,0,7,1,0,0,0,1
1126,860,0,48,1,0,0,0,1
1127,309,0,17,1,0,0,0,1
1128,747,0,42,1,0,0,0,1
1129,474,0,26,1,0,0,0,1
1130,235,0,13,1,0,0,0,1
1131,698,0,39,1,0,0,0,1
1132,158,0,9,1,0,0,1,1
1133,159,0,9,1,0,0,1,1
1134,160,0,9,1,0,1662,1,1
1135,161,0,9,1,0,1662,1,1
1136,162,0,9,1,0,1662,1,1
1137,163,0,9,1,0,0,1,1
1138,164,0,9,1,0,0,1,1
1139,165,0,9,1,0,0,1,1
1140,166,0,9,1,0,0,1,1
1141,167,0,9,1,0,0,1,1
1142,168,0,9,1,0,0,1,1
1143,169,0,9,1,0,0,1,1
1144,170,0,9,1,0,1662,1,1
1145,171,0,9,1,0,1662,1,1
1146,172,0,9,1,0,1662,1,1
1147,173,0,9,1,0,1662,1,1
1148,174,0,9,1,0,1662,1,1
1149,175,0,9,1,0,0,1,1
1150,9,1,0,2,0,3156,0,1
1151,9,1,1,2,0,3142,0,1
1152,9,1,2,2,0,14,0,1
1153,9,1,3,2,0,7834,0,1
1154,9,1,4,2,0,3142,0,1
1155,9,1,5,2,0,1592,0,1
1156,9,1,6,2,0,1592,0,1
1157,9,1,7,2,0,3142,0,1
1158,9,1,8,2,0,1564,0,1
1159,9,1,9,2,0,3142,0,1
1160,9,1,10,2,0,14,0,1
1161,9,1,11,2,0,1592,0,1
1162,9,1,12,2,0,3142,0,1
1163,9,1,13,2,0,1606,0,1
1164,9,1,14,2,0,1578,0,1
1165,9,1,15,2,0,3128,0,1
1166,9,1,16,2,0,4692,0,1
1167,9,1,17,2,0,1578,0,1
1168,714,0,40,1,0,0,0,1
1169,266,0,15,1,0,0,1,1
1170,267,0,15,1,0,0,1,1
1171,268,0,15,1,0,0,1,1
1172,269,0,15,1,0,0,1,1
1173,270,0,15,1,0,0,1,1
1174,271,0,15,1,0,0,1,1
1175,272,0,15,1,0,1662,1,1
1176,273,0,15,1,0,1662,1,1
1177,274,0,15,1,0,1662,1,1
1178,275,0,15,1,0,1662,1,1
1179,276,0,15,1,0,1662,1,1
1180,277,0,15,1,0,1662,1,1
1181,278,0,15,1,0,0,1,1
1182,279,0,15,1,0,0,1,1
1183,280,0,15,1,0,0,1,1
1184,281,0,15,1,0,0,1,1
1185,282,0,15,1,0,0,1,1
1186,283,0,15,1,0,0,1,1
1187,15,1,0,2,0,3128,0,1
1188,15,1,1,2,0,4706,0,1
1189,15,1,2,2,0,4692,0,1
1190,15,1,3,2,0,1564,0,1
1191,15,1,4,2,0,3128,0,1
1192,15,1,5,2,0,3184,0,1
1193,15,1,6,2,0,4692,0,1
1194,15,1,7,2,0,1564,0,1
1195,15,1,8,2,0,0,0,1
1196,15,1,9,2,0,1564,0,1
1197,15,1,10,2,0,4706,0,1
1198,15,1,11,2,0,1578,0,1
1199,15,1,12,2,0,3128,0,1
1200,15,1,13,2,0,3142,0,1
1201,15,1,14,2,0,3142,0,1
1202,15,1,15,2,0,1564,0,1
1203,15,1,16,2,0,3128,0,1
1204,15,1,17,2,0,0,0,1
1205,1105,0,62,1,0,0,0,1
1206,996,0,56,1,0,0,0,1
1207,987,0,55,1,0,0,0,1
1208,1137,0,64,1,0,0,0,1
1209,929,0,52,1,0,0,0,1
1210,124,0,7,1,0,0,0,1
1211,1092,0,61,1,0,0,0,1
1212,1017,0,57,1,0,0,0,1
1213,622,0,35,1,0,0,0,1
1214,263,0,14,1,0,3212,0,1
1215,1086,0,61,1,0,0,0,1
1216,962,0,54,1,0,0,0,1
1217,810,0,45,1,0,0,0,1
1218,354,0,20,1,0,112,0,1
1219,1134,0,63,1,0,0,0,1
1220,561,0,31,1,0,1662,0,1
1221,427,0,24,1,0,0,0,1
1222,61,0,3,1,0,0,0,1
1223,1169,0,65,1,0,0,0,1
1224,725,0,40,1,0,0,0,1
1225,343,0,19,1,0,0,0,1
1226,194,0,11,1,0,0,0,1
1227,1246,0,70,1,0,0,0,1
1228,827,0,46,1,0,0,0,1
1229,629,0,35,1,0,0,0,1
1230,1034,0,58,1,0,0,0,1
1231,802,0,45,1,0,112,0,1
1232,1109,0,62,1,0,0,0,1
1233,939,0,52,1,0,0,0,1
1234,476,0,26,1,0,0,0,1
1235,669,0,37,1,0,0,0,1
1236,425,0,24,1,0,0,0,1
1237,904,0,50,1,0,0,0,1
1238,934,0,52,1,0,0,0,1
1239,853,0,48,1,0,0,0,1
1240,49,0,2,1,0,3212,0,1
1241,652,0,36,1,0,0,0,1
1242,1191,0,67,1,0,0,0,1
1243,391,0,22,1,0,0,0,1
1244,1253,0,70,1,0,0,0,1
1245,487,0,27,1,0,0,0,1
1246,637,0,35,1,0,0,0,1
1247,590,0,33,1,0,1662,0,1
1248,340,0,19,1,0,0,0,1
1249,389,0,22,1,0,0,0,1
1250,376,0,21,1,0,0,0,1
1251,97,0,5,1,0,0,0,1
1252,1264,0,71,1,0,0,0,1
1253,739,0,41,1,0,0,0,1
1254,1144,0,64,1,0,0,0,1
1255,984,0,55,1,0,0,0,1
1256,589,0,33,1,0,1662,0,1
1257,1045,0,59,1,0,0,0,1
1258,742,0,41,1,0,112,0,1
1259,1188,0,66,1,0,0,0,1
1260,649,0,36,1,0,0,0,1
1261,22,0,1,1,0,0,0,1
1262,351,0,19,1,0,0,0,1
1263,442,0,25,1,0,0,0,1
1264,1008,0,56,1,0,0,0,1
1265,1067,0,60,1,0,0,0,1
1266,243,0,13,1,0,0,0,1
1267,912,0,51,1,0,0,0,1
1268,880,0,49,1,0,112,0,1
1269,1275,0,71,1,0,0,0,1
1270,958,0,53,1,0,0,0,1
1271,454,0,25,1,0,112,0,1
1272,1173,0,66,1,0,0,0,1
1273,438,0,24,1,0,0,0,1
1274,404,0,22,1,0,112,0,1
1275,679,0,38,1,0,0,0,1
1276,195,0,11,1,0,0,0,1
1277,1205,0,67,1,0,0,0,1
1278,281,0,15,1,0,0,0,1
1279,1150,0,64,1,0,0,0,1
1280,642,0,36,1,0,0,0,1
1281,908,0,51,1,0,0,0,1
1282,741,0,41,1,0,112,0,1
1283,35,1,32,2,0,0,1,1
1284,34,1,32,2,0,0,1,1
1285,33,1,32,2,0,1606,1,1
1286,32,1,32,2,0,0,1,1
1287,31,1,32,2,0,1634,1,1
1288,30,1,32,2,0,0,1,1
1289,29,1,32,2,0,1634,1,1
1290,28,1,32,2,0,0,1,1
1291,27,1,32,2,0,0,1,1
1292,26,1,32,2,0,0,1,1
1293,25,1,32,2,0,0,1,1
1294,24,1,32,2,0,0,1,1
1295,23,1,32,2,0,1620,1,1
1296,22,1,32,2,0,0,1,1
1297,21,1,32,2,0,0,1,1
1298,20,1,32,2,0,0,1,1
1299,19,1,32,2,0,0,1,1
1300,18,1,32,2,0,0,1,1
1301,32,2,29,3,0,1592,0,1
1302,32,2,22,3,0,0,0,1
1303,32,2,21,3,0,1578,0,1
1304,32,2,20,3,0,0,0,1
1305,32,2,25,3,0,0,0,1
1306,32,2,30,3,0,14,0,1
1307,32,2,23,3,0,0,0,1
1308,32,2,28,3,0,0,0,1
1309,32,2,33,3,0,14,0,1
1310,32,2,32,3,0,0,0,1
1311,32,2,31,3,0,0,0,1
1312,32,2,24,3,0,0,0,1
1313,32,2,35,3,0,14,0,1
1314,32,2,34,3,0,0,0,1
1315,32,2,27,3,0,28,0,1
1316,32,2,26,3,0,0,0,1
1317,32,2,19,3,0,14,0,1
1318,32,2,18,3,0,0,0,1
1319,715,0,40,1,0,0,0,1
1320,35,1,35,2,0,0,1,1
1321,34,1,35,2,0,0,1,1
1322,33,1,35,2,0,0,1,1
1323,32,1,35,2,0,0,1,1
1324,31,1,35,2,0,0,1,1
1325,30,1,35,2,0,0,1,1
1326,29,1,35,2,0,1634,1,1
1327,28,1,35,2,0,0,1,1
1328,27,1,35,2,0,0,1,1
1329,26,1,35,2,0,0,1,1
1330,25,1,35,2,0,0,1,1
1331,24,1,35,2,0,0,1,1
1332,23,1,35,2,0,1634,1,1
1333,22,1,35,2,0,1662,1,1
1334,21,1,35,2,0,0,1,1
1335,20,1,35,2,0,1648,1,1
1336,19,1,35,2,0,0,1,1
1337,18,1,35,2,0,0,1,1
1338,35,2,29,3,0,1564,0,1
1339,35,2,28,3,0,0,0,1
1340,35,2,27,3,0,0,0,1
1341,35,2,26,3,0,14,0,1
1342,35,2,25,3,0,28,0,1
1343,35,2,24,3,0,0,0,1
1344,35,2,23,3,0,0,0,1
1345,35,2,22,3,0,0,0,1
1346,35,2,21,3,0,0,0,1
1347,35,2,20,3,0,0,0,1
1348,35,2,19,3,0,14,0,1
1349,35,2,18,3,0,0,0,1
1350,35,2,35,3,0,28,0,1
1351,35,2,34,3,0,14,0,1
1352,35,2,33,3,0,0,0,1
1353,35,2,32,3,0,0,0,1
1354,35,2,31,3,0,1578,0,1
1355,35,2,30,3,0,0,0,1
1356,686,0,38,1,0,0,0,1
1357,121,0,6,1,0,0,0,1
1358,9,0,0,1,0,3212,0,1
1359,932,0,52,1,0,0,0,1
1360,287,0,16,1,0,3212,0,1
1361,71,1,64,2,0,0,1,1
1362,70,1,64,2,0,0,1,1
1363,69,1,64,2,0,0,1,1
1364,68,1,64,2,0,0,1,1
1365,67,1,64,2,0,0,1,1
1366,66,1,64,2,0,0,1,1
1367,65,1,64,2,0,0,1,1
1368,64,1,64,2,0,0,1,1
1369,63,1,64,2,0,0,1,1
1370,62,1,64,2,0,0,1,1
1371,61,1,64,2,0,0,1,1
1372,60,1,64,2,0,0,1,1
1373,59,1,64,2,0,0,1,1
1374,58,1,64,2,0,0,1,1
1375,57,1,64,2,0,0,1,1
1376,56,1,64,2,0,0,1,1
1377,55,1,64,2,0,0,1,1
1378,54,1,64,2,0,0,1,1
1379,64,2,32,3,0,0,0,1
1380,64,2,25,3,0,0,0,1
1381,64,2,24,3,0,0,0,1
1382,64,2,35,3,0,0,0,1
1383,64,2,28,3,0,0,0,1
1384,64,2,27,3,0,0,0,1
1385,64,2,20,3,0,0,0,1
1386,64,2,31,3,0,0,0,1
1387,64,2,30,3,0,0,0,1
1388,64,2,23,3,0,0,0,1
1389,64,2,34,3,0,0,0,1
1390,64,2,33,3,0,0,0,1
1391,64,2,26,3,0,0,0,1
1392,64,2,19,3,0,0,0,1
1393,64,2,18,3,0,0,0,1
1394,64,2,29,3,0,0,0,1
1395,64,2,22,3,0,0,0,1
1396,64,2,21,3,0,0,0,1
1397,833,0,46,1,0,0,0,1
1398,1038,0,58,1,0,0,0,1
1399,355,0,20,1,0,0,0,1
1400,767,0,43,1,0,0,0,1
1401,420,0,23,1,0,112,0,1
1402,53,1,45,2,0,0,1,1
1403,52,1,45,2,0,1634,1,1
1404,51,1,45,2,0,1634,1,1
1405,50,1,45,2,0,0,1,1
1406,49,1,45,2,0,1620,1,1
1407,48,1,45,2,0,0,1,1
1408,47,1,45,2,0,0,1,1
1409,46,1,45,2,0,0,1,1
1410,45,1,45,2,0,1634,1,1
1411,44,1,45,2,0,0,1,1
1412,43,1,45,2,0,0,1,1
1413,42,1,45,2,0,0,1,1
1414,41,1,45,2,0,0,1,1
1415,40,1,45,2,0,0,1,1
1416,39,1,45,2,0,1620,1,1
1417,38,1,45,2,0,0,1,1
1418,37,1,45,2,0,0,1,1
1419,36,1,45,2,0,0,1,1
1420,45,2,27,3,0,14,0,1
1421,45,2,22,3,0,14,0,1
1422,45,2,23,3,0,0,0,1
1423,45,2,24,3,0,28,0,1
1424,45,2,25,3,0,0,0,1
1425,45,2,26,3,0,14,0,1
1426,45,2,21,3,0,0,0,1
1427,45,2,28,3,0,42,0,1
1428,45,2,35,3,0,0,0,1
1429,45,2,18,3,0,42,0,1
1430,45,2,31,3,0,0,0,1
1431,45,2,32,3,0,42,0,1
1432,45,2,33,3,0,0,0,1
1433,45,2,34,3,0,0,0,1
1434,45,2,29,3,0,0,0,1
1435,45,2,30,3,0,14,0,1
1436,45,2,19,3,0,0,0,1
1437,45,2,20,3,0,0,0,1
1438,53,1,53,2,0,1648,1,1
1439,52,1,53,2,0,0,1,1
1440,51,1,53,2,0,1648,1,1
1441,50,1,53,2,0,0,1,1
1442,49,1,53,2,0,1606,1,1
1443,48,1,53,2,0,0,1,1
1444,47,1,53,2,0,1634,1,1
1445,46,1,53,2,0,0,1,1
1446,45,1,53,2,0,0,1,1
1447,44,1,53,2,0,0,1,1
1448,43,1,53,2,0,0,1,1
1449,42,1,53,2,0,0,1,1
1450,41,1,53,2,0,1662,1,1
1451,40,1,53,2,0,0,1,1
1452,39,1,53,2,0,0,1,1
1453,38,1,53,2,0,0,1,1
1454,37,1,53,2,0,0,1,1
1455,36,1,53,2,0,0,1,1
1456,53,2,18,3,0,0,0,1
1457,53,2,19,3,0,0,0,1
1458,53,2,32,3,0,0,0,1
1459,53,2,29,3,0,0,0,1
1460,53,2,22,3,0,0,0,1
1461,53,2,21,3,0,0,0,1
1462,53,2,24,3,0,28,0,1
1463,53,2,25,3,0,0,0,1
1464,53,2,20,3,0,28,0,1
1465,53,2,35,3,0,0,0,1
1466,53,2,28,3,0,0,0,1
1467,53,2,27,3,0,14,0,1
1468,53,2,30,3,0,28,0,1
1469,53,2,31,3,0,0,0,1
1470,53,2,26,3,0,14,0,1
1471,53,2,23,3,0,0,0,1
1472,53,2,34,3,0,14,0,1
1473,53,2,33,3,0,0,0,1
1474,1206,0,67,1,0,0,0,1
1475,460,0,26,1,0,0,0,1
1476,743,0,41,1,0,0,0,1
1477,185,0,10,1,0,0,0,1
1478,744,0,42,1,0,0,0,1
1479,784,0,44,1,0,0,0,1
1480,335,0,18,1,0,112,0,1
1481,915,0,51,1,0,0,0,1
1482,315,0,17,1,0,0,0,1
1483,60,0,3,1,0,0,0,1
1484,1055,0,59,1,0,0,0,1
1485,620,0,34,1,0,112,0,1
1486,918,0,51,1,0,0,0,1
1487,1030,0,58,1,0,0,0,1
1488,466,0,26,1,0,0,0,1
1489,30,0,1,1,0,0,0,1
1490,107,0,6,1,0,1662,0,1
1491,326,0,18,1,0,0,0,1
1492,754,0,42,1,0,0,0,1
1493,970,0,54,1,0,0,0,1
1494,1257,0,70,1,0,0,0,1
1495,594,0,33,1,0,1662,0,1
1496,935,0,52,1,0,0,0,1
1497,468,0,26,1,0,0,0,1
1498,1143,0,64,1,0,0,0,1
1499,166,0,9,1,0,0,0,1
1500,57,0,3,1,0,0,0,1
1501,500,0,28,1,0,0,0,1
1502,565,0,31,1,0,1662,0,1
1503,165,0,9,1,0,0,0,1
1504,796,0,44,1,0,0,0,1
1505,1095,0,61,1,0,0,0,1
